10
100
100
6

2	33
44	35
35	18
34	18
19	2
13	15
44	29
11	31
16	13
27	21

44	15
39	6
40	36
27	22
4	35
14	48
7	32
12	6
6	38
33	23
3	16
27	26
42	29
3	50
12	8
6	18
1	5
43	34
6	34
13	46
35	16
50	32
25	16
4	28
47	40
3	47
11	19
32	24
6	11
32	31
7	18
5	45
8	14
6	48
17	42
48	21
43	21
16	18
4	12
31	17
2	43
44	29
49	17
20	46
23	34
5	5
7	44
25	16
49	11
6	8
15	9
1	39
21	14
1	28
7	17
29	30
9	18
25	18
15	40
44	30
32	16
9	20
35	39
49	20
13	30
45	40
45	38
30	15
28	28
3	48
38	32
19	3
47	43
9	50
5	45
20	30
14	26
21	2
6	35
3	43
15	37
40	38
6	34
50	30
21	16
3	43
4	44
33	23
7	6
8	11
20	47
34	29
14	48
20	42
37	29
30	32
14	5
12	30
20	7
31	25

21	13
32	35
8	6
7	14
22	17
2	7
8	47
29	35
23	17
28	13
12	36
14	34
34	15
21	19
14	28
12	49
50	36
7	10
24	15
7	46
32	13
8	42
36	17
8	50
50	40
33	38
8	17
48	39
18	14
48	13
11	8
16	16
20	2
42	26
36	29
43	39
1	47
20	31
12	4
7	11
5	31
11	5
33	16
30	27
4	35
9	31
48	38
17	11
29	32
32	18
23	40
14	47
4	11
5	30
2	18
12	4
30	43
21	45
5	8
18	45
37	40
7	5
12	2
26	28
26	31
33	27
22	45
25	17
12	3
36	21
2	30
19	35
14	37
19	43
49	24
48	36
14	31
7	46
7	34
38	36
24	1
10	36
28	23
41	24
47	33
9	2
14	43
11	32
18	20
14	40
14	38
47	28
17	12
14	16
14	9
3	44
13	18
12	3
20	18
34	27

34	22
1	50
12	41
16	44
22	5
42	16

0
0
0
0
0
0
0
0
0
0
10
9
6
16
21
21
22
15
16
26
30
5
7
22
32
14
10
18
9
8
30
12
35
32
7
33
20
26
28
27
28
9
17
32
35
23
18
22
19
16
8
35
24
7
22
6
35
20
22
11
34
33
32
32
35
21
9
18
15
14
6
13
8
15
8
34
20
16
34
35
7
14
10
31
17
30
30
13
15
32
29
25
25
27
12
19
14
13
18
27
18
18
6
24
15
28
11
29
21
21
14
3
12
5
3
15
11
6
10
4
10
6
4
5
11
15
13
5
3
11
5
13
12
9
10
11
4
3
5
12
15
9
12
13
11
12
7
3
7
14
6
15
12
14
14
2
14
12
13
11
7
13
3
3
15
12
13
15
10
5
13
9
2
8
8
12
11
6
10
8
3
9
15
14
15
4
5
7
13
2
15
11
8
15
12
5
5
6
14
6
3
2
2
12
9
9
2
7
11
11
0
0
0
0
0
0

0
0
0
0
0
0
0
0
0
0
1
3
1
2
2
1
2
1
3
3
1
2
2
3
2
1
2
1
3
3
2
2
1
1
1
2
1
3
3
3
2
3
1
2
2
2
2
3
3
3
2
2
2
3
3
2
1
2
3
3
2
1
3
1
2
2
3
3
1
1
3
2
3
1
1
1
1
3
3
2
2
2
2
2
1
1
3
3
2
1
1
2
1
2
3
3
2
3
3
3
1
2
2
3
1
3
2
1
3
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0

0
0
0
0
0
0
0
0
0
0
1
1
3
1
3
2
1
1
1
2
2
3
3
1
1
3
2
3
1
2
3
2
2
1
3
2
2
2
3
2
3
1
3
1
1
3
1
2
1
2
3
3
1
1
3
1
2
2
1
3
1
2
2
1
3
1
1
3
3
1
1
2
3
3
2
3
1
2
2
3
2
3
1
2
2
1
1
1
2
1
2
1
1
1
1
2
2
1
3
3
2
2
1
1
2
2
2
2
3
2
2
1
2
1
2
3
3
1
2
3
2
2
1
3
2
1
2
1
2
1
3
2
1
2
1
1
3
2
1
2
2
2
1
2
1
3
3
3
3
2
1
1
3
3
3
3
2
1
1
1
1
1
3
3
2
2
1
1
1
1
3
3
1
1
2
3
2
2
2
1
3
2
1
1
1
1
3
2
2
2
1
2
3
2
3
3
1
2
1
1
2
2
1
2
2
1
2
3
3
3
0
0
0
0
0
0

300000

17
17
17
17
17
17

32
32
32
32
32
32

