10
100
100
4

7	32
2	33
5	45
17	42
33	27
47	33
13	15
33	23
8	11
6	35

35	18
15	40
26	31
11	19
11	31
31	25
16	18
44	15
12	36
28	28
23	34
32	13
7	18
43	34
7	6
1	5
6	48
14	5
41	24
13	46
32	31
9	18
8	47
44	29
49	11
25	16
20	47
40	36
12	49
14	26
34	29
3	50
5	45
25	18
20	46
8	50
27	26
31	17
21	16
43	39
37	40
45	40
5	5
7	17
1	28
21	14
43	21
30	6
36	29
8	14
14	34
33	38
6	38
12	30
20	7
27	21
44	29
8	6
29	30
32	18
2	7
29	35
23	17
4	35
14	48
21	19
20	30
7	10
24	15
13	30
30	15
48	13
15	37
50	32
8	17
7	44
18	14
6	34
20	25
47	40
11	8
16	16
32	35
36	21
20	2
34	15
44	35
39	16
30	27
15	9
29	32
40	38
5	31
11	5
20	42
14	48
35	39
28	23
44	30
32	16

1	47
9	31
27	22
26	28
20	31
2	43
12	6
12	8
17	11
3	43
3	47
49	17
34	18
34	27
23	40
14	47
4	11
5	30
2	18
12	4
30	43
21	45
5	8
48	36
50	36
33	23
12	2
22	45
25	17
12	3
2	30
19	35
14	37
19	43
33	16
14	31
7	46
7	34
50	30
24	1
10	36
36	17
45	38
14	43
11	32
18	20
14	40
14	38
30	32
17	12
14	16
14	9
3	44
28	13
12	3
20	18
34	22
1	50
12	41
16	44
22	5
42	16
22	17
19	3
7	14
4	28
6	8
9	2
7	11
48	39
37	29
4	35
49	24
38	32
42	26
18	5
13	18
35	16
6	34
16	13
3	48
21	2
7	5
38	36
47	28
3	43
12	4
6	11
21	13
4	12
7	46
18	45
9	50
8	42
49	20
48	38
1	39
25	16
32	24
14	28

19	2
42	29
3	16
4	44

0
0
0
0
0
0
0
0
0
0
31
15
30
5
7
32
13
24
9
11
32
17
15
28
29
23
34
18
31
11
17
13
33
8
8
25
15
27
25
35
30
31
30
16
9
28
24
31
23
12
26
12
34
17
35
29
8
15
10
17
33
31
28
8
10
9
6
16
21
21
22
15
16
26
30
5
7
22
32
14
10
18
9
8
30
12
35
32
7
33
20
26
28
27
28
9
17
32
35
23
18
22
19
16
8
35
24
7
22
6
15
9
9
4
15
14
14
14
15
9
3
8
6
6
2
5
3
6
3
15
9
7
15
15
3
6
4
13
7
13
13
5
6
14
13
11
11
12
5
8
6
5
7
12
8
7
2
10
6
12
4
13
9
9
14
3
12
5
3
15
11
6
10
4
10
6
4
5
11
15
13
5
3
11
5
13
12
9
10
11
4
3
5
12
15
9
12
13
11
12
7
3
7
14
6
15
12
14
14
2
0
0
0
0

0
0
0
0
0
0
0
0
0
0
3
3
3
3
2
3
1
1
3
3
3
3
2
1
3
2
1
2
2
3
3
2
2
2
1
2
3
3
3
1
1
2
3
1
3
2
2
3
3
1
1
1
3
1
1
1
1
3
2
2
1
2
3
3
1
3
1
2
2
1
2
1
3
3
1
2
2
3
2
1
2
1
3
3
2
2
1
1
1
2
1
3
3
3
2
3
1
2
2
2
2
3
3
3
2
2
2
3
3
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0

0
0
0
0
0
0
0
0
0
0
1
2
3
3
2
1
3
1
2
2
3
3
1
1
3
2
3
1
1
1
1
3
3
2
2
2
2
2
1
1
3
3
2
1
1
2
1
2
3
3
2
3
3
3
1
2
2
3
1
3
2
1
3
2
1
1
3
1
3
2
1
1
1
2
2
3
3
1
1
3
2
3
1
2
3
2
2
1
3
2
2
2
3
2
3
1
3
1
1
3
1
2
1
2
3
3
1
1
3
1
2
2
1
3
1
2
2
1
3
1
1
3
3
1
1
2
3
3
2
3
1
2
2
3
2
3
1
2
2
1
1
1
2
1
2
1
1
1
1
2
2
1
3
3
2
2
1
1
2
2
2
2
3
2
2
1
2
1
2
3
3
1
2
3
2
2
1
3
2
1
2
1
2
1
3
2
1
2
1
1
3
2
1
2
2
2
1
2
1
3
3
3
3
2
1
1
3
3
3
3
0
0
0
0

300000

25
25
25
25

48
48
48
48

