10
50
150
6

34	29
28	13
38	32
50	30
14	28
49	17
2	7
1	47
33	22
24	1

19	35
7	18
8	11
8	47
3	48
7	34
41	45
14	48
34	18
10	10
7	10
30	32
16	13
14	47
20	42
16	44
30	43
21	13
12	3
4	35
7	46
49	24
32	24
49	20
48	36
13	18
37	29
12	4
33	27
38	36
36	29
34	22
18	45
42	16
19	43
33	23
44	30
5	30
34	27
9	31
7	17
17	42
16	16
12	49
15	37
13	30
3	47
49	11
45	40
26	28

5	45
12	4
22	5
11	5
32	31
47	40
17	12
7	6
15	40
11	8
35	18
14	34
40	36
6	48
41	24
9	2
1	28
6	8
14	26
44	15
44	35
14	38
17	11
6	35
9	50
2	43
33	23
5	31
29	35
8	42
27	26
13	46
13	15
33	38
37	40
14	43
14	16
21	19
21	2
43	34
12	2
47	33
2	30
48	39
2	33
12	36
21	45
43	21
13	46
26	31
50	36
33	16
3	43
32	13
44	29
16	18
18	14
14	9
7	32
14	40
3	44
23	40
47	28
7	11
3	16
7	5
1	5
8	17
50	32
27	21
18	20
20	46
14	5
21	16
4	44
20	7
42	26
10	36
3	50
25	16
25	16
1	39
20	47
5	45
31	38
8	14
23	34
7	46
8	6
12	8
22	17
29	30
24	15
31	17
42	29
7	14
25	17
28	28
14	48
48	13
21	14
28	23
29	32
14	37
35	16
6	34
19	2
40	38
44	29
33	18
4	12
20	2
4	35
36	21
4	11
11	31
20	31
14	31
35	39
20	18
1	50
15	9
32	18
48	38
30	15
22	45
3	43
32	16
12	30
8	50
6	34
20	30
23	17
9	18
5	5
7	44
45	38
4	28
30	27
19	3
12	41
25	18
27	22
6	11
11	32
5	8
34	15
12	3
31	25
12	6

43	39
36	17
2	18
32	35
11	19
6	38

0
0
0
0
0
0
0
0
0
0
11
6
18
16
22
32
7
7
14
30
6
15
22
27
7
12
15
16
16
21
7
9
8
22
31
23
20
24
31
33
8
34
27
11
16
30
6
33
33
6
31
17
22
26
32
10
15
25
11
12
2
9
11
7
5
2
5
5
11
12
14
12
3
6
13
7
7
15
2
6
11
9
14
3
8
4
12
9
6
7
4
11
4
6
3
15
3
12
9
11
15
4
9
5
2
15
12
5
13
3
15
14
3
6
5
4
7
4
9
15
6
11
15
3
15
13
9
3
11
3
6
5
14
9
6
12
13
11
10
13
8
13
11
3
2
15
3
13
15
12
9
13
3
14
5
3
10
12
14
11
9
14
13
5
9
8
11
7
2
2
5
6
15
14
2
2
8
7
8
2
4
2
12
13
7
13
10
5
4
5
2
14
9
6
3
5
10
6
4
4
11
8
2
14
14
6
10
10
8
4
0
0
0
0
0
0

0
0
0
0
0
0
0
0
0
0
1
3
1
2
3
1
1
2
1
2
2
3
2
1
1
3
2
2
1
2
3
3
3
2
3
2
2
2
2
2
1
2
2
3
2
3
3
3
2
2
2
2
3
1
2
2
3
3
3
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0

0
0
0
0
0
0
0
0
0
0
1
2
3
2
1
2
1
1
2
3
2
2
1
2
1
3
2
1
2
1
2
1
1
2
1
3
1
3
1
3
3
1
1
3
1
1
3
3
2
3
2
3
2
1
2
3
1
2
1
3
3
2
2
3
3
3
1
3
3
3
3
2
1
2
2
2
2
2
1
1
3
3
3
3
1
3
2
1
3
1
1
3
3
3
1
1
1
2
3
1
2
3
2
2
1
3
3
2
1
3
3
3
1
2
1
1
2
2
3
2
1
2
2
1
1
3
1
2
1
3
1
1
3
2
3
2
3
2
1
3
2
1
2
1
1
1
3
3
1
3
3
3
3
1
1
3
3
3
3
3
1
3
3
1
1
1
3
1
2
3
1
1
1
1
3
1
1
2
2
1
2
1
2
2
3
1
3
2
3
1
1
3
1
2
1
1
3
2
2
3
3
2
3
2
3
1
2
1
3
1
0
0
0
0
0
0

300000

25
25
25
25
25
25

51
51
51
51
51
51

